30528,EXACT_IMLS_OUTLET_ZIP,GA0026,005,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
30529,EXACT_IMLS_OUTLET_ZIP,GA0001,003,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
30530,ZCTA_NEAREST_ACTIVE_OUTLET,GA0001,003,6.027,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
30531,EXACT_IMLS_OUTLET_ZIP,GA0026,008,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
30533,EXACT_IMLS_OUTLET_ZIP,GA0027,004,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
30534,EXACT_IMLS_OUTLET_ZIP,GA0027,008,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
30535,ZCTA_NEAREST_ACTIVE_OUTLET,GA0026,010,6.418,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
30536,ZCTA_NEAREST_ACTIVE_OUTLET,GA0010,004,13.848,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
30537,ZCTA_NEAREST_ACTIVE_OUTLET,GA0026,004,12.900,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
30538,ZCTA_NEAREST_ACTIVE_OUTLET,GA0026,003,10.808,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
30539,ZCTA_NEAREST_ACTIVE_OUTLET,GA0010,004,3.262,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
30540,EXACT_IMLS_OUTLET_ZIP,GA0010,004,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
30541,ZCTA_NEAREST_ACTIVE_OUTLET,TN0210,001,17.440,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
30542,EXACT_IMLS_OUTLET_ZIP,GA0060,007,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
30543,ZCTA_NEAREST_ACTIVE_OUTLET,GA0001,008,10.241,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
30545,EXACT_IMLS_OUTLET_ZIP,GA0026,006,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
30546,EXACT_IMLS_OUTLET_ZIP,GA0047,004,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
30547,EXACT_IMLS_OUTLET_ZIP,GA0001,007,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
30548,ZCTA_NEAREST_ACTIVE_OUTLET,GA0001,013,2.171,ZCTA_NN;R6371;TIE_FIRST_LEX,ZCTA_NN_HAVERSINE;NOT_ELIGIBILITY;NOT_USPS_VALIDITY;NO_INVENTORY
30549,EXACT_IMLS_OUTLET_ZIP,GA0001,004,,EXACT_OUTLET;TIE_FSCSKEY_SEQ,EXACT_OUTLET;NOT_USPS_VALIDITY;NO_INVENTORY
